ioc,ioc_type,first_seen,last_seen,risk_score,sources,behaviour_tags,confidence_rating,target_countries,target_regions,target_industries,related_malware,related_threat_actors,is_whitelisted,common_tags
171.25.193.132,IPv4,1756857622,1778475701,99,"['Dan.me', 'IPsum', 'Malware Patrol Tor Exit Nodes', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'VirusTotal', 'greensnow', 'malwarefilter_botnet', 'myip.ms', 'sblam', 'stamparm']","['Blacklist', 'Blocklist', 'Malicious', 'OSINT', 'Phishing', 'Spam', 'Tor Anonymity', 'Tor Exit Node']",High,,,,['Tor'],,False,Tor
47.98.165.119,IPv4,1745016463,1778475677,99,"['Cyble Partner Feed', 'Monty Security', 'Open Source Intelligence Feed', 'ThreatFox', 'VirusTotal', 'blocklist.net.ua']","['AutomationLevel', 'Blacklist', 'Blocklist', 'C2', 'Malicious', 'Malware', 'ManualCollection', 'MediumRisk', 'OSINT', 'Observation', 'Perpetual', 'ThreatLevel', 'Unsupervised']",High,,,,['Cobalt Strike'],,False,Cobalt Strike
46.253.45.10,IPv4,1732953528,1778475634,89,"['CyberCure', 'Cyble Global Sensor (IP Feed)', 'Cyble Global Sensor Feed', 'IPsum', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'VirusTotal', 'blocklist.de', 'blocklist.net.ua', 'dataplane.org', 'greensnow', 'jamesbrine', 'malwarefilter_botnet', 'masterdeb.de', 'stamparm']","['Blacklist', 'Blocklist', 'BruteForce', 'Bruteforce', 'KnownAttacker', 'Malicious', 'OSINT', 'Phishing', 'known attacker']",High,,,,,,False,
47.20.248.179,IPv4,1720569759,1778475634,89,"['CISA', 'CyberCure', 'Cyble Global Sensor (IP Feed)', 'Cyble Global Sensor Feed', 'IPsum', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'Sentinel Turris', 'VirusTotal', 'binarydefense', 'blocklist.de', 'blocklist.net.ua', 'dataplane.org', 'emergingthreats.net', 'greensnow', 'malwarefilter_botnet', 'stamparm', 'threat_view_ip']","['Blacklist', 'BlockOrFilterList', 'Blocklist', 'BruteForce', 'Bruteforce', 'HassNotLogged', 'KnownAttacker', 'Malicious', 'OSINT', 'Phishing', 'Suspected Compromise', 'known attacker', 'malicious']",High,,,,,,False,
104.192.3.74,IPv4,1664164995,1778475614,100,"['Cyble Research Intelligence Labs', 'Dan.me', 'IPsum', 'Malware Patrol High Risk IPs', 'Malware Patrol Tor Exit Nodes', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'VirusTotal', 'blocklist.de', 'dataplane.org', 'malwarefilter_botnet', 'sblam', 'stamparm']","['Blacklist', 'Blocklist', 'Bruteforce', 'Malicious', 'Malware', 'OSINT', 'Phishing', 'Spam', 'Suspicious', 'Tor Anonymity', 'Tor Exit Node']",High,"['CA', 'CZ', 'DE', 'DK', 'EE', 'FR', 'LT', 'LV', 'NO', 'PL', 'RO', 'TR', 'UA', 'US']","['Europe & UK', 'Middle East & Africa (MEA)', 'North America (NA)']","['Aerospace & Defense', 'BFSI', 'Government & LEA']","['RedLine', 'Tor']",,False,"RedLine, Tor"
103.247.61.20,IPv4,1775433763,1778475614,99,"['CISA', 'Dan.me', 'Malware Patrol Tor Exit Nodes', 'VirusTotal', 'binarydefense', 'dataplane.org', 'greensnow']","['Malicious', 'OSINT', 'Phishing', 'Suspicious', 'Tor Anonymity', 'Tor Exit Node', 'malicious']",High,,,,['Tor'],,False,Tor
109.69.67.17,IPv4,1601164800,1778475614,100,"['Cyble Partner Feed', 'Cyble Research Intelligence Labs', 'Dan.me', 'IPsum', 'Malware Patrol High Risk IPs', 'Malware Patrol Tor Exit Nodes', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'Talosintelligence', 'VirusTotal', 'greensnow', 'malwarefilter_botnet', 'stamparm']","['Blacklist', 'Blocklist', 'Bruteforce', 'Malicious', 'OSINT', 'Phishing', 'Tor Anonymity', 'Tor Exit Node']",High,"['CA', 'CZ', 'DE', 'DK', 'EE', 'FR', 'LT', 'LV', 'NO', 'PL', 'RO', 'TR', 'UA', 'US']","['Europe & UK', 'Middle East & Africa (MEA)', 'North America (NA)']","['Aerospace & Defense', 'BFSI', 'Government & LEA']",['Tor'],,False,Tor
46.191.141.152,IPv4,1670063535,1778475544,100,"['CyberCure', 'Cyble Global Sensor (IP Feed)', 'Cyble Global Sensor Feed', 'Cyble Research Intelligence Labs', 'IPsum', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'VirusTotal', 'VirusTotal (IP Feed)', 'blocklist.de', 'blocklist.net.ua', 'dataplane.org', 'greensnow', 'jamesbrine', 'malwarefilter_botnet', 'stamparm', 'threat_view_ip']","['Blacklist', 'Blocklist', 'BruteForce', 'Bruteforce', 'KnownAttacker', 'Malicious', 'OSINT', 'Phishing', 'Spam', 'known attacker']",High,"['AU', 'CA', 'CN', 'DE', 'ES', 'FR', 'KP', 'PK', 'PL', 'US']","['Asia & Pacific (APAC)', 'Australia and New Zealand (ANZ)', 'Europe & UK', 'North America (NA)']","['Aerospace & Defense', 'BFSI', 'Government & LEA']",,,False,
46.188.119.26,IPv4,1711699363,1778475544,100,"['CyberCure', 'Cyble Global Sensor (IP Feed)', 'Cyble Global Sensor Feed', 'Cyble Research Intelligence Labs', 'IPsum', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'VirusTotal', 'VirusTotal (IP Feed)', 'blocklist.de', 'blocklist.net.ua', 'dataplane.org', 'greensnow', 'jamesbrine', 'malwarefilter_botnet', 'stamparm']","['BadIP', 'Blacklist', 'Blocklist', 'BruteForce', 'Bruteforce', 'KnownAttacker', 'Malicious', 'OSINT', 'Phishing', 'known attacker']",High,"['AU', 'US']","['Australia and New Zealand (ANZ)', 'North America (NA)']","['BFSI', 'Government & LEA']",,,False,
46.130.115.203,IPv4,1698552282,1778475544,89,"['CyberCure', 'IPsum', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'VirusTotal', 'blocklist.de', 'blocklist.net.ua', 'dataplane.org', 'nuug.no', 'stamparm', 'threat_view_ip']","['Blacklist', 'Blocklist', 'BruteForce', 'Malicious', 'OSINT', 'Password Guessing', 'PasswordGuessing', 'Phishing']",High,,,,,,False,
46.161.196.5,IPv4,1727395633,1778475544,89,"['CyberCure', 'Cyble Global Sensor Feed', 'IPsum', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'Sentinel Turris', 'VirusTotal', 'blocklist.de', 'blocklist.net.ua', 'dataplane.org', 'greensnow', 'malwarefilter_botnet', 'masterdeb.de', 'nuug.no', 'stamparm', 'threat_view_ip']","['Blacklist', 'Blocklist', 'BruteForce', 'Bruteforce', 'KnownAttacker', 'Malicious', 'OSINT', 'Password Guessing', 'PasswordGuessing', 'Phishing', 'Smtp', 'Suspicious', 'known attacker']",High,,,,,,False,
46.30.161.197,IPv4,1685997882,1778475500,100,"['CyberCure', 'Cyble Global Sensor Feed', 'Cyble Research Intelligence Labs', 'IPsum', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'Sentinel Turris', 'VirusTotal', 'blocklist.de', 'blocklist.net.ua', 'greensnow', 'malwarefilter_botnet', 'masterdeb.de', 'nuug.no', 'stamparm']","['Blacklist', 'Blocklist', 'BruteForce', 'Bruteforce', 'KnownAttacker', 'Malicious', 'OSINT', 'Password Guessing', 'PasswordGuessing', 'Phishing', 'Smtp', 'Suspicious', 'known attacker']",High,,,,,,False,
46.28.24.69,IPv4,1694830904,1778475500,100,"['CyberCure', 'Cyble Global Sensor (IP Feed)', 'Cyble Global Sensor Feed', 'Cyble Research Intelligence Labs', 'IPsum', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'VirusTotal', 'VirusTotal (IP Feed)', 'blocklist.de', 'blocklist.net.ua', 'dataplane.org', 'greensnow', 'jamesbrine', 'malwarefilter_botnet', 'masterdeb.de', 'stamparm', 'threat_view_ip']","['BadIP', 'Blacklist', 'Blocklist', 'BruteForce', 'Bruteforce', 'KnownAttacker', 'Malicious', 'OSINT', 'Phishing', 'PostExploitation', 'known attacker']",High,"['AU', 'US']","['Australia and New Zealand (ANZ)', 'North America (NA)']","['BFSI', 'Government & LEA']",,,False,
130.12.181.39,IPv4,1772462027,1778475498,99,"['Cyble Partner Feed', 'Malware Patrol Command and Control Server Addresses Feed', 'Open Source Intelligence Feed', 'ThreatFox', 'VirusTotal']","['C2 Feed', 'Command-and-Control', 'Malicious']",High,,,,['RemcosRAT'],,False,RemcosRAT
130.12.181.40,IPv4,1772462015,1778475498,99,"['Cyble Partner Feed', 'Malware Patrol Command and Control Server Addresses Feed', 'Open Source Intelligence Feed', 'ThreatFox', 'VirusTotal']","['C2 Feed', 'Command-and-Control', 'Malicious']",High,,,,['RemcosRAT'],,False,RemcosRAT
109.51.98.206,IPv4,1773814065,1778475459,95,"['Malware Patrol Command and Control Server Addresses Feed', 'Open Source Intelligence Feed']","['Command-and-Control', 'Malicious']",High,,,,['RemcosRAT'],,False,RemcosRAT
109.176.229.9,IPv4,1777688228,1778475459,99,"['Malware Patrol Command and Control Server Addresses Feed', 'Open Source Intelligence Feed', 'VirusTotal (IP Feed)']","['C2', 'Command-and-Control', 'Malicious']",High,,,,['RemcosRAT'],,False,RemcosRAT
45.228.190.124,IPv4,1709957129,1778475455,100,"['CyberCure', 'Cyble Global Sensor Feed', 'Cyble Research Intelligence Labs', 'IPsum', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'Sentinel Turris', 'VirusTotal', 'blocklist.de', 'blocklist.net.ua', 'dataplane.org', 'malwarefilter_botnet', 'masterdeb.de', 'nuug.no', 'stamparm', 'threat_view_ip']","['Blacklist', 'Blocklist', 'BruteForce', 'Bruteforce', 'KnownAttacker', 'Malicious', 'OSINT', 'Password Guessing', 'PasswordGuessing', 'Phishing', 'Suspicious', 'Telnet', 'known attacker']",High,['US'],['North America (NA)'],"['BFSI', 'Government & LEA']",,,False,
103.236.61.143,IPv4,1773814064,1778475414,99,"['Malware Patrol Command and Control Server Addresses Feed', 'Open Source Intelligence Feed', 'VirusTotal']","['Command-and-Control', 'Malicious']",High,,,,['RemcosRAT'],,False,RemcosRAT
103.82.24.104,IPv4,1773088393,1778475414,99,"['Cyble Partner Feed', 'Malware Patrol Command and Control Server Addresses Feed', 'Open Source Intelligence Feed']","['C2 Feed', 'Command-and-Control', 'Malicious']",High,,,,['RemcosRAT'],,False,RemcosRAT
104.238.212.132,IPv4,1773390796,1778475414,99,"['Cyble Partner Feed', 'Malware Patrol Command and Control Server Addresses Feed', 'Open Source Intelligence Feed']","['C2 Feed', 'Command-and-Control', 'Malicious']",High,,,,['RemcosRAT'],,False,RemcosRAT
45.194.37.246,IPv4,1733896899,1778475411,89,"['CyberCure', 'Cyble Global Sensor (IP Feed)', 'Cyble Global Sensor Feed', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'VirusTotal', 'blocklist.de', 'blocklist.net.ua', 'dataplane.org', 'greensnow', 'jamesbrine', 'malwarefilter_botnet', 'stamparm', 'threat_view_ip']","['Blacklist', 'Blocklist', 'BruteForce', 'Bruteforce', 'KnownAttacker', 'Malicious', 'OSINT', 'Phishing', 'known attacker']",High,,,,,,False,
103.83.87.81,IPv4,1778380397,1778475376,95,"['Malware Patrol Command and Control Server Addresses Feed', 'Open Source Intelligence Feed']","['Command-and-Control', 'Malicious']",High,,,,['RemcosRAT'],,False,RemcosRAT
103.83.87.7,IPv4,1778380397,1778475376,95,"['Malware Patrol Command and Control Server Addresses Feed', 'Open Source Intelligence Feed']","['Command-and-Control', 'Malicious']",High,,,,['RemcosRAT'],,False,RemcosRAT
45.172.153.100,IPv4,1668441703,1778475367,100,"['CyberCure', 'Cyble Global Sensor (IP Feed)', 'Cyble Global Sensor Feed', 'Cyble Research Intelligence Labs', 'IPsum', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'VirusTotal', 'blocklist.de', 'blocklist.net.ua', 'dataplane.org', 'greensnow', 'jamesbrine', 'malwarefilter_botnet', 'masterdeb.de', 'stamparm', 'threat_view_ip']","['Blacklist', 'Blocklist', 'BruteForce', 'Bruteforce', 'KnownAttacker', 'Malicious', 'OSINT', 'Phishing', 'known attacker']",High,"['AU', 'ES', 'FR', 'GB', 'PL', 'US']","['Australia and New Zealand (ANZ)', 'Europe & UK', 'North America (NA)']","['BFSI', 'Government & LEA']",,,False,
45.170.50.2,IPv4,1697688281,1778475367,89,"['CyberCure', 'Cyble Global Sensor Feed', 'IPsum', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'Sentinel Turris', 'VirusTotal', 'blocklist.de', 'blocklist.net.ua', 'dataplane.org', 'greensnow', 'malwarefilter_botnet', 'masterdeb.de', 'nuug.no', 'stamparm', 'threat_view_ip']","['Blacklist', 'Blocklist', 'BruteForce', 'Bruteforce', 'KnownAttacker', 'Malicious', 'OSINT', 'Password Guessing', 'PasswordGuessing', 'Phishing', 'Smtp', 'Suspicious', 'known attacker']",High,,,,,,False,
103.83.87.60,IPv4,1777688228,1778475332,95,"['Malware Patrol Command and Control Server Addresses Feed', 'Open Source Intelligence Feed']","['Command-and-Control', 'Malicious']",High,,,,['RemcosRAT'],,False,RemcosRAT
130.12.181.35,IPv4,1772505212,1778475332,99,"['Cyble Partner Feed', 'Malware Patrol Command and Control Server Addresses Feed', 'Open Source Intelligence Feed']","['C2 Feed', 'Command-and-Control', 'Malicious']",High,,,,['RemcosRAT'],,False,RemcosRAT
103.83.86.16,IPv4,1749859527,1778475332,99,"['Cyble Partner Feed', 'IPsum', 'Malware Patrol Command and Control Server Addresses Feed', 'Open Source Intelligence Feed', 'ThreatFox', 'VirusTotal', 'blocklist.de', 'stamparm']","['AutomationLevel', 'Blocklist', 'C2 Feed', 'Command-and-Control', 'Malicious', 'ManualCollection', 'MediumRisk', 'OSINT', 'Observation', 'Perpetual', 'ThreatLevel', 'Unsupervised']",High,,,,['RemcosRAT'],,False,RemcosRAT
110.38.215.152,IPv4,1767464071,1778475332,89,"['Cyble Partner Feed', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'VirusTotal', 'urlhaus.abuse.ch']","['Malicious', 'Phishing']",High,,,,,,False,
135.136.148.120,IPv4,1778002286,1778475332,99,"['Malware Patrol Command and Control Server Addresses Feed', 'Open Source Intelligence Feed', 'VirusTotal (IP Feed)']","['C2', 'Command-and-Control', 'Malicious']",High,,,,['RemcosRAT'],,False,RemcosRAT
103.113.149.67,IPv4,1676548816,1778475332,80,"['Cyble Research Intelligence Labs', 'Open Source Intelligence Feed']",['Malicious'],High,,,,,,False,
103.159.127.87,IPv4,1674975617,1778475332,80,"['Cyble Research Intelligence Labs', 'Open Source Intelligence Feed']",['Malicious'],High,,,,,,False,
130.49.214.74,IPv4,1777723587,1778475332,99,"['Malware Patrol Command and Control Server Addresses Feed', 'Open Source Intelligence Feed', 'VirusTotal (IP Feed)']","['C2', 'Command-and-Control', 'Malicious']",High,,,,['AsyncRAT'],,False,AsyncRAT
103.82.24.225,IPv4,1774491402,1778475332,99,"['Malware Patrol Command and Control Server Addresses Feed', 'Open Source Intelligence Feed', 'threat_view_ioc']","['AutomationLevel', 'Command-and-Control', 'Malicious', 'ManualCollection', 'MediumRisk', 'OSINT', 'Observation', 'Perpetual', 'ThreatLevel', 'Unsupervised']",High,,,,['RemcosRAT'],,False,RemcosRAT
130.12.180.184,IPv4,1774491328,1778475332,95,"['Malware Patrol Command and Control Server Addresses Feed', 'Open Source Intelligence Feed']","['Command-and-Control', 'Malicious']",High,,,,['RemcosRAT'],,False,RemcosRAT
110.37.61.34,IPv4,1765390546,1778475332,89,"['Cyble Partner Feed', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'VirusTotal', 'urlhaus.abuse.ch']","['Malicious', 'Phishing']",High,,,,,,False,
103.83.86.58,IPv4,1760970778,1778475332,99,"['Cyble Partner Feed', 'Cymru', 'HYAS', 'Malware Patrol Command and Control Server Addresses Feed', 'Open Source Intelligence Feed', 'ThreatFox', 'VirusTotal', 'VirusTotal (IP Feed)', 'threat_view_ioc']","['As44382', 'AutomationLevel', 'C2', 'C2 Feed', 'Command-and-Control', 'Malicious', 'Malware', 'ManualCollection', 'MediumRisk', 'OS: WIN', 'OSINT', 'Observation', 'Perpetual', 'ThreatLevel', 'Tr', 'Unsupervised']",High,,,,"['RemcosRAT', 'XWorm']",,False,"XWorm, RemcosRAT"
103.101.177.234,IPv4,1777968497,1778475332,95,"['Malware Patrol Command and Control Server Addresses Feed', 'Open Source Intelligence Feed']","['Command-and-Control', 'Malicious']",High,,,,['Winos'],,False,Winos
103.212.146.168,IPv4,1703196449,1778475332,80,"['Cyble Research Intelligence Labs', 'Open Source Intelligence Feed']","['Botnet', 'Bruteforce', 'Malicious', 'Malware', 'OS: ELF', 'OS: WIN', 'Windows']",High,,,,"['Mirai', 'RDP']",,False,"Mirai, RDP"
42.81.4.42,IPv4,1744688344,1778475324,89,"['CyberCure', 'Cyble Global Sensor Feed', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'VirusTotal', 'blocklist.net.ua', 'greensnow', 'stamparm']","['Blacklist', 'Blocklist', 'Bruteforce', 'KnownAttacker', 'Malicious', 'OSINT', 'Phishing']",High,,,,,,False,
45.148.10.235,IPv4,1637380946,1778475283,94,"['Open Source Intelligence Feed', 'Sentinel Turris', 'VirusTotal', 'blocklist.de', 'blocklist.net.ua', 'stamparm']","['Blacklist', 'Blocklist', 'Http', 'Malicious', 'OSINT', 'Phishing', 'Suspicious']",High,['US'],['North America (NA)'],['BFSI'],,,False,
45.148.10.187,IPv4,1601930850,1778475238,89,"['IPsum', 'Open Source Intelligence Feed', 'Sentinel Turris', 'VirusTotal', 'VirusTotal (IP Feed)', 'alienvault', 'blocklist.de', 'blocklist.net.ua', 'greensnow', 'stamparm', 'threat_view_ip']","['Blacklist', 'Blocklist', 'Malicious', 'Phishing']",High,,,,,,False,
45.144.233.139,IPv4,1736402644,1778475238,89,"['CyberCure', 'Cyble Global Sensor (IP Feed)', 'Cyble Global Sensor Feed', 'IPsum', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'VirusTotal', 'blocklist.de', 'blocklist.net.ua', 'dataplane.org', 'greensnow', 'jamesbrine', 'malwarefilter_botnet', 'stamparm', 'threat_view_ip']","['Blacklist', 'Blocklist', 'BruteForce', 'Bruteforce', 'KnownAttacker', 'Malicious', 'OSINT', 'Phishing', 'known attacker']",High,,,,,,False,
45.148.10.117,IPv4,1729857788,1778475238,94,"['Cyble Global Sensor Feed', 'IPsum', 'Open Source Intelligence Feed', 'VirusTotal', 'blocklist.de', 'blocklist.net.ua', 'dataplane.org', 'emergingthreats.net', 'stamparm']","['Blacklist', 'Blocklist', 'BruteForce', 'Bruteforce', 'KnownAttacker', 'Malicious', 'OSINT', 'Phishing', 'Suspected Compromise', 'known attacker']",High,['AU'],['Australia and New Zealand (ANZ)'],,,,False,
45.148.10.166,IPv4,1601930048,1778475238,99,"['IPsum', 'Open Source Intelligence Feed', 'Sentinel Turris', 'VirusTotal', 'VirusTotal (IP Feed)', 'alienvault', 'binarydefense', 'blocklist.de', 'blocklist.net.ua', 'greensnow', 'malwarefilter_botnet', 'secure.tucha.ua', 'stamparm', 'threat_view_ip']","['AutomationLevel', 'Blacklist', 'Blocklist', 'DDoS', 'Exploitation', 'Malicious', 'Malware', 'MediumRisk', 'OS: WIN', 'OSINT', ""OSINT','Osint"", 'Observation', 'Perpetual', 'Phishing', 'Reconnaissance', 'ThreatLevel', 'Unsupervised']",High,,,,['Akira'],,False,Akira
45.148.10.119,IPv4,1725235586,1778475238,99,"['Cyble Global Sensor Feed', 'Cymru', 'IPsum', 'Open Source Intelligence Feed', 'Sentinel Turris', 'TRCERT', 'VirusTotal', 'blocklist.de', 'blocklist.net.ua', 'dataplane.org', 'emergingthreats.net', 'greensnow', 'malwarefilter_botnet', 'masterdeb.de', 'myip.ms', 'stamparm']","['Blacklist', 'Blocklist', 'Botnet', 'BruteForce', 'Bruteforce', 'KnownAttacker', 'Malicious', 'Malware', 'OSINT', 'Phishing', 'Suspected Compromise', 'known attacker']",High,,,,['PortScan'],,False,PortScan
45.134.225.250,IPv4,1689307529,1778475238,100,"['Cyble Research Intelligence Labs', 'Cymru', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'VirusTotal', 'VirusTotal (IP Feed)', 'blocklist.de', 'blocklist.net.ua', 'greensnow', 'malwarefilter_botnet', 'stamparm', 'threat_view_ip']","['Blacklist', 'Blocklist', 'Botnet', 'Malicious', 'Phishing']",High,,,,,,False,
45.148.10.120,IPv4,1726983026,1778475238,89,"['Cyble Global Sensor Feed', 'IPsum', 'Open Source Intelligence Feed', 'VirusTotal', 'blocklist.de', 'blocklist.net.ua', 'dataplane.org', 'emergingthreats.net', 'greensnow', 'malwarefilter_botnet', 'masterdeb.de', 'stamparm']","['Blacklist', 'Blocklist', 'BruteForce', 'Bruteforce', 'KnownAttacker', 'Malicious', 'OSINT', 'Phishing', 'Suspected Compromise', 'known attacker']",High,,,,,,False,
45.148.10.35,IPv4,1729600224,1778475238,99,"['Open Source Intelligence Feed', 'Sentinel Turris', 'VirusTotal', 'VirusTotal (IP Feed)', 'blocklist.de', 'blocklist.net.ua', 'greensnow', 'malwarefilter_botnet', 'masterdeb.de', 'stamparm', 'threat_view_ip']","['Blacklist', 'Blocklist', 'BruteForce', 'Bruteforce', 'Http', 'Malicious', 'Malware', 'OSINT', 'Phishing', 'Suspicious']",High,,,,['PortScan'],,False,PortScan
45.144.212.227,IPv4,1744673828,1778475238,89,"['IPsum', 'Open Source Intelligence Feed', 'VirusTotal', 'blocklist.de', 'blocklist.net.ua', 'greensnow', 'malwarefilter_botnet', 'stamparm', 'threat_view_ip']","['Blacklist', 'Blocklist', 'Malicious', 'OSINT']",High,,,,,,False,
45.148.10.194,IPv4,1601930138,1778475238,99,"['IPsum', 'Maltrail,VirusTotal', 'Open Source Intelligence Feed', 'TRCERT', 'VirusTotal', 'alienvault', 'blocklist.de', 'blocklist.net.ua', 'stamparm']","['AutomationLevel', 'Blacklist', 'Blocklist', 'Elf', 'Exploitation', 'Malicious', 'MediumRisk', 'OS: WIN', ""OSINT','Osint"", 'Observation', 'Perpetual', 'Reconnaissance', 'ThreatLevel', 'Unsupervised']",High,,,,['Mirai'],,False,Mirai
45.148.10.48,IPv4,1602547200,1778475238,89,"['Open Source Intelligence Feed', 'VirusTotal', 'blocklist.de', 'blocklist.net.ua', 'greensnow']","['Blacklist', 'Blocklist', 'Malicious', 'Phishing']",High,,,,,,False,
45.125.66.25,IPv4,1730959743,1778475238,99,"['Cyble Global Sensor Feed', 'IPsum', 'Open Source Intelligence Feed', 'Sentinel Turris', 'VirusTotal', 'VirusTotal (IP Feed)', 'blocklist.de', 'blocklist.net.ua', 'dataplane.org']","['Blacklist', 'Blocklist', 'BruteForce', 'Malicious', 'Malware', 'OS: WIN', 'OSINT', 'Opendgame', 'Phishing', 'Smtp', 'Suspicious']",High,,,,['Rhadamanthys'],,False,Rhadamanthys
45.148.10.34,IPv4,1729600224,1778475238,89,"['IPsum', 'Open Source Intelligence Feed', 'Sentinel Turris', 'VirusTotal', 'VirusTotal (IP Feed)', 'binarydefense', 'blocklist.de', 'blocklist.net.ua', 'greensnow', 'malwarefilter_botnet', 'masterdeb.de', 'stamparm', 'threat_view_ip']","['Blacklist', 'Blocklist', 'BruteForce', 'Bruteforce', 'Http', 'Malicious', 'OSINT', 'Phishing', 'Suspicious']",High,,,,,,False,
45.148.10.118,IPv4,1729857774,1778475238,99,"['Cyble Global Sensor Feed', 'IPsum', 'Monty Security', 'Open Source Intelligence Feed', 'VirusTotal', 'blocklist.de', 'blocklist.net.ua', 'dataplane.org', 'emergingthreats.net', 'greensnow', 'malwarefilter_botnet', 'masterdeb.de', 'stamparm']","['Blacklist', 'Blocklist', 'BruteForce', 'Bruteforce', 'C2', 'KnownAttacker', 'Malicious', 'Malware', 'OS: WIN', 'OSINT', 'Phishing', 'Suspected Compromise', 'Suspicious', 'known attacker']",High,,,,['Sliver'],,False,Sliver
45.148.10.90,IPv4,1601932155,1778475238,89,"['Open Source Intelligence Feed', 'Sentinel Turris', 'VirusTotal', 'VirusTotal (IP Feed)', 'blocklist.de', 'blocklist.net.ua', 'greensnow', 'malwarefilter_botnet', 'masterdeb.de', 'stamparm']","['Blacklist', 'Blocklist', 'BruteForce', 'Bruteforce', 'Http', 'Malicious', 'OSINT', 'Phishing', 'Suspicious']",High,,,,,,False,
45.148.10.47,IPv4,1601930762,1778475238,94,"['Cyble Global Sensor Feed', 'Cyble Research Intelligence Labs', 'IPsum', 'Open Source Intelligence Feed', 'Sentinel Turris', 'VirusTotal', 'alienvault', 'blocklist.de', 'blocklist.net.ua', 'dataplane.org', 'emergingthreats.net', 'greensnow', 'stamparm']","['Blacklist', 'Blocklist', 'BruteForce', 'Bruteforce', 'KnownAttacker', 'Malicious', 'Suspected Compromise']",High,['US'],['North America (NA)'],['BFSI'],,,False,
163.61.182.230,IPv4,1773412461,1778475220,99,"['Cyble Partner Feed', 'Malware Patrol Command and Control Server Addresses Feed', 'Open Source Intelligence Feed']","['C2 Feed', 'Command-and-Control', 'Malicious']",High,,,,['RemcosRAT'],,False,RemcosRAT
163.5.210.171,IPv4,1774491331,1778475220,95,"['Malware Patrol Command and Control Server Addresses Feed', 'Open Source Intelligence Feed']","['Command-and-Control', 'Malicious']",High,,,,['RemcosRAT'],,False,RemcosRAT
155.103.71.135,IPv4,1773477221,1778475220,99,"['Cyble Partner Feed', 'Cymru', 'Malware Patrol Command and Control Server Addresses Feed', 'Open Source Intelligence Feed', 'ThreatFox']","['C2', 'C2 Feed', 'Command-and-Control', 'Malicious']",High,,,,['RemcosRAT'],,False,RemcosRAT
155.103.71.115,IPv4,1777810153,1778475220,99,"['Malware Patrol Command and Control Server Addresses Feed', 'Open Source Intelligence Feed', 'VirusTotal']","['Command-and-Control', 'Malicious']",High,,,,['RemcosRAT'],,False,RemcosRAT
36.95.194.51,IPv4,1737698465,1778475195,89,"['Cyble Global Sensor (IP Feed)', 'Cyble Global Sensor Feed', 'IPsum', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'VirusTotal', 'blocklist.de', 'blocklist.net.ua', 'dataplane.org', 'greensnow', 'malwarefilter_botnet', 'stamparm']","['Blacklist', 'Blocklist', 'BruteForce', 'Bruteforce', 'KnownAttacker', 'Malicious', 'OSINT', 'Phishing', 'known attacker']",High,,,,,,False,
147.45.179.14,IPv4,1774588859,1778475178,99,"['Malware Patrol Command and Control Server Addresses Feed', 'Open Source Intelligence Feed', 'ThreatFox']","['Command-and-Control', 'Malicious']",High,,,,['RemcosRAT'],,False,RemcosRAT
143.20.37.58,IPv4,1774359211,1778475178,99,"['Malware Patrol Command and Control Server Addresses Feed', 'Open Source Intelligence Feed', 'ThreatFox']","['Command-and-Control', 'Malicious']",High,,,,['RemcosRAT'],,False,RemcosRAT
151.243.109.151,IPv4,1774491328,1778475178,95,"['Malware Patrol Command and Control Server Addresses Feed', 'Open Source Intelligence Feed']","['Command-and-Control', 'Malicious']",High,,,,['RemcosRAT'],,False,RemcosRAT
147.124.222.49,IPv4,1773827356,1778475178,95,"['Open Source Intelligence Feed', 'ThreatFox']",['Malicious'],High,,,,['RemcosRAT'],,False,RemcosRAT
147.45.179.125,IPv4,1774491328,1778475178,95,"['Malware Patrol Command and Control Server Addresses Feed', 'Open Source Intelligence Feed']","['Command-and-Control', 'Malicious']",High,,,,['RemcosRAT'],,False,RemcosRAT
